country,iso2c,iso3c,year,region,income,longitude,latitude,fertility,edu_upper,edu_lower,edu_tertiary,gdp,urban,female_labor,contraceptive,eys_f,gii,mmr,pr_f,log_gdp
Maldives,MV,MDV,2016,South Asia,Upper middle income,73.5109,4.1742,1.903,23.2689647674561,43.4198989868164,9.00475788116455,9947.80744731739,38.954,40.233,20.7875,13.08727342,0.348,51.01138356,5.882352941,9.205107448816927
Maldives,MV,MDV,2017,South Asia,Upper middle income,73.5109,4.1742,1.798,15.2654800415039,41.5194091796875,5.71459007263184,10509.628805812,39.38,40.667,18.8,13.14860904,0.328,45.8079519,5.882352941,9.26004714505624
Maldives,MV,MDV,2018,South Asia,Upper middle income,73.5109,4.1742,1.71,21.6874351501465,48.9375705718994,7.757354736328125,11423.2838427029,39.808,40.939,18.8,13.20994467,0.318,48.53197209,5.882352941,9.343408993775306
Maldives,MV,MDV,2019,South Asia,Upper middle income,73.5109,4.1742,1.64,28.1093902587891,56.3557319641113,9.80011940002441,11740.2724029785,40.238,41.024,18.8,13.27128029,0.325,50.32475676,4.597701149,9.370780296092331
Maldives,MV,MDV,2020,South Asia,Upper middle income,73.5109,4.1742,1.613,28.1093902587891,56.3557319641113,9.80011940002441,7393.8886543933,40.669,40.289,18.8,13.54480457,0.325,56.69380391,4.597701149,8.908409080469653
Maldives,MV,MDV,2021,South Asia,Upper middle income,73.5109,4.1742,1.599,28.1093902587891,56.3557319641113,9.80011940002441,10176.143882547,41.102,41.217,18.8,13.81832886,0.319,56.69380391,4.597701149,9.22780142488118
Maldives,MV,MDV,2022,South Asia,Upper middle income,73.5109,4.1742,1.583,28.1093902587891,56.3557319641113,9.80011940002441,11786.0091545343,41.536,40.755,18.8,14.09185314,0.312,56.69380391,4.597701149,9.374668442127092
Maldives,MV,MDV,2023,South Asia,Upper middle income,73.5109,4.1742,1.575,28.1093902587891,56.3557319641113,9.80011940002441,12530.3602359683,41.971,40.801,18.8,14.09185314,0.309,56.69380391,4.597701149,9.4359097973546
Mexico,MX,MEX,2000,Latin America & Caribbean,Upper middle income,-99.1276,19.427,2.714,15.460000038147,37.3499984741211,11.5799999237061,7524.02713693678,74.722,38.872,74.5,11.8452301,0.459,56.5320201,15.92356688,8.92585679713116
Mexico,MX,MEX,2001,Latin America & Caribbean,Upper middle income,-99.1276,19.427,2.671,18.49500036239625,37.92499923706055,11.5799999237061,7952.7647961764,75.045,38.232,74.5,11.93441963,0.46,56.73567186,15.92356688,8.981274920293279
Mexico,MX,MEX,2002,Latin America & Caribbean,Upper middle income,-99.1276,19.427,2.633,21.5300006866455,38.5,11.5799999237061,7983.03398483743,75.365,38.314,74.5,12.30335045,0.46,56.87764231,15.92356688,8.985073816787862
Mexico,MX,MEX,2003,Latin America & Caribbean,Upper middle income,-99.1276,19.427,2.579,22.02000045776365,40.7199993133545,11.5799999237061,7434.0746485155,75.682,38.975,74.5,12.63562965,0.435,52.07416025,21.17834395,8.913829392307386
Mexico,MX,MEX,2004,Latin America & Caribbean,Upper middle income,-99.1276,19.427,2.536,22.5100002288818,42.939998626709,11.5799999237061,7849.66759649565,75.997,40.098,73.3,12.69664001,0.433,52.61469796,21.17834395,8.968226465484447
Mexico,MX,MEX,2005,Latin America & Caribbean,Upper middle income,-99.1276,19.427,2.495,24.2999992370605,45.3600006103516,11.5799999237061,8671.75891885163,76.308,41.15,72.10000000000001,12.75568962,0.425,53.33310407,23.72611465,9.06782692334508
Mexico,MX,MEX,2006,Latin America & Caribbean,Upper middle income,-99.1276,19.427,2.456,23.9699993133545,45.0900001525879,11.5799999237061,9512.63575346699,76.616,42.334,70.9,12.89663982,0.43,54.39738436,21.49681529,9.16037627312903
Mexico,MX,MEX,2007,Latin America & Caribbean,Upper middle income,-99.1276,19.427,2.421,28.2399997711182,49.0999984741211,11.5799999237061,10134.3327138119,76.92,42.718,71.43333333333334,13.05675983,0.43,55.84242179,22.13375796,9.22368421693681
Mexico,MX,MEX,2008,Latin America & Caribbean,Upper middle income,-99.1276,19.427,2.391,23.4599990844727,46.0299987792969,11.5799999237061,10523.7685403244,77.222,42.568,71.96666666666667,13.27972031,0.433,56.82665737,22.13375796,9.26139164841057
Mexico,MX,MEX,2009,Latin America & Caribbean,Upper middle income,-99.1276,19.427,2.364,29.3799991607666,51.7900009155273,11.5799999237061,8423.56933214711,77.52,43.08,72.5,13.38519955,0.415,51.42724986,25.95541401,9.038788928592778
Mexico,MX,MEX,2010,Latin America & Caribbean,Upper middle income,-99.1276,19.427,2.34,26.3600006103516,49.8499984741211,11.5799999237061,9728.80078377082,77.815,42.946,72.46,13.52509022,0.418,51.22866376,24.84076433,9.182845918228708
Mexico,MX,MEX,2011,Latin America & Caribbean,Upper middle income,-99.1276,19.427,2.317,30.5400791168213,54.5794410705566,12.043333371480333,10664.4944032313,78.111,43.413,72.42,13.5806303,0.414,50.28834402,25.47770701,9.274675222677272
Mexico,MX,MEX,2012,Latin America & Caribbean,Upper middle income,-99.1276,19.427,2.294,28.1100006103516,52.9000015258789,12.506666819254567,10744.1335242686,78.405,44.479,72.38,13.83277988,0.391,49.23352933,35.98726115,9.28211516592449
Mexico,MX,MEX,2013,Latin America & Caribbean,Upper middle income,-99.1276,19.427,2.269,30.6399993896484,54.8300018310547,12.9700002670288,11216.8008505428,78.699,44.48,72.34,13.99302959,0.39,48.88598425,35.98726115,9.325168009234499
Mexico,MX,MEX,2014,Latin America & Caribbean,Upper middle income,-99.1276,19.427,2.211,29.6499996185303,55.3400001525879,12.8500003814697,11391.3773497683,78.993,43.55,72.3,14.18118,0.388,49.56948406,36.78343949,9.340611975360996
Mexico,MX,MEX,2015,Latin America & Caribbean,Upper middle income,-99.1276,19.427,2.137,32.1500015258789,58.060001373291,13.6099996566772,10021.2386118827,79.285,43.928,66.90078956,14.37687969,0.379,52.02667886,40.57507987,9.21246198095963
Mexico,MX,MEX,2016,Latin America & Caribbean,Upper middle income,-99.1276,19.427,2.086,30.9500007629395,58.9199981689453,13.5100002288818,9097.92397674769,79.577,43.988,68.96721304,14.86618042,0.37,49.0761752,40.60509554,9.115801532054995
Mexico,MX,MEX,2017,Latin America & Caribbean,Upper middle income,-99.1276,19.427,2.041,33.0900001525879,60.2900009155273,14,9649.27816772402,79.867,43.627,71.03363652,15.06762028,0.372,52.33693262,41.40127389,9.174638390263155
Mexico,MX,MEX,2018,Latin America & Caribbean,Upper middle income,-99.1276,19.427,2.03,32.8199996948242,61.4500007629395,14.8599996566772,10084.7937562021,80.156,44.134,73.10006,15.19629002,0.365,55.52820806,48.40764331,9.218783999629082
Mexico,MX,MEX,2019,Latin America & Caribbean,Upper middle income,-99.1276,19.427,2.02,36.0778121948242,64.0958938598633,15.59999990463255,10369.5553568761,80.444,45.573,72.84969817141292,15.26714039,0.366,57.96980057,48.40764331,9.246629422471708
Mexico,MX,MEX,2020,Latin America & Caribbean,Upper middle income,-99.1276,19.427,1.99,35.2099990844727,63.7000007629395,16.3400001525879,8841.27075003163,80.731,41.704,72.59933634282584,15.17889977,0.368,59.12507106,48.40764331,9.087185895304225
Mexico,MX,MEX,2021,Latin America & Caribbean,Upper middle income,-99.1276,19.427,1.97,38.5226173400879,66.4350738525391,16.3400001525879,10314.0506741437,81.016,44.615,72.34897451423876,14.95950031,0.365,59.12507106,49.84076433,9.241262387740555
Mexico,MX,MEX,2022,Latin America & Caribbean,Upper middle income,-99.1276,19.427,1.94,36.75,65.3199996948242,16.3400001525879,11385.4070757929,81.3,46.004,72.09861268565167,15.02457047,0.361,59.12507106,49.84076433,9.34008773330816
Mexico,MX,MEX,2023,Latin America & Caribbean,Upper middle income,-99.1276,19.427,1.91,40.0195617675781,67.9045639038086,16.3400001525879,13790.0243428344,81.582,47.317,71.8482508570646,15.02457047,0.358,59.12507106,50.07974482,9.531700736038465
Marshall Islands,MH,MHL,2000,East Asia & Pacific,Upper middle income,171.135,7.11046,4.695,67.5800018310547,91.6399993896484,2.71000003814697,2264.79114897645,68.58,NA,NA,11.15670013,NA,NA,3.03030303,7.7252378257083025
Marshall Islands,MH,MHL,2001,East Asia & Pacific,Upper middle income,171.135,7.11046,4.583,67.5800018310547,91.6399993896484,2.71000003814697,2394.34501105178,69.101,NA,NA,11.15670013,NA,NA,3.03030303,7.780864990626504
Marshall Islands,MH,MHL,2002,East Asia & Pacific,Upper middle income,171.135,7.11046,4.488,67.5800018310547,91.6399993896484,2.71000003814697,2566.06708799222,69.618,NA,NA,11.15670013,NA,NA,3.03030303,7.850129689803496
Marshall Islands,MH,MHL,2003,East Asia & Pacific,Upper middle income,171.135,7.11046,4.418,67.5800018310547,91.6399993896484,2.71000003814697,2539.3307383954,70.13,NA,NA,11.42572444,NA,NA,3.03030303,7.839655836472596
Marshall Islands,MH,MHL,2004,East Asia & Pacific,Upper middle income,171.135,7.11046,4.34,67.5800018310547,91.6399993896484,2.71000003814697,2566.08291015814,70.637,NA,NA,11.69474874,NA,NA,3.03030303,7.850135855705087
Marshall Islands,MH,MHL,2005,East Asia & Pacific,Upper middle income,171.135,7.11046,4.276,67.5800018310547,91.6399993896484,2.71000003814697,2658.65217893885,71.138,NA,NA,11.96377305,NA,NA,3.03030303,7.885574573713049
Marshall Islands,MH,MHL,2006,East Asia & Pacific,Upper middle income,171.135,7.11046,4.197,67.5800018310547,91.6399993896484,2.71000003814697,2754.26988767503,71.635,NA,NA,12.23279735,NA,NA,3.03030303,7.920907672916636
Marshall Islands,MH,MHL,2007,East Asia & Pacific,Upper middle income,171.135,7.11046,4.09,67.5800018310547,91.6399993896484,2.71000003814697,2892.28403958874,72.126,NA,44.6,12.50182165,NA,NA,3.03030303,7.969801794081246
Marshall Islands,MH,MHL,2008,East Asia & Pacific,Upper middle income,171.135,7.11046,3.967,67.5800018310547,91.6399993896484,2.71000003814697,2817.60522775322,72.613,NA,NA,12.77084596,NA,NA,3.03030303,7.943642593132476
Marshall Islands,MH,MHL,2009,East Asia & Pacific,Upper middle income,171.135,7.11046,3.83,67.5800018310547,91.6399993896484,2.71000003814697,2906.63026970914,73.093,NA,NA,13.03987026,NA,NA,3.03030303,7.974749706267459
Marshall Islands,MH,MHL,2010,East Asia & Pacific,Upper middle income,171.135,7.11046,3.673,67.5800018310547,91.6399993896484,2.71000003814697,3095.45768964722,73.568,NA,NA,13.30889457,NA,NA,3.03030303,8.037691054523835
Marshall Islands,MH,MHL,2011,East Asia & Pacific,Upper middle income,171.135,7.11046,3.527,67.5800018310547,91.6399993896484,2.71000003814697,3319.39815439151,74.038,NA,NA,13.57791887,NA,NA,3.03030303,8.10753876667981
Marshall Islands,MH,MHL,2012,East Asia & Pacific,Upper middle income,171.135,7.11046,3.382,67.08533382415773,92.10646247863765,3.09073346853256,3514.26515490383,74.498,NA,NA,13.84694317,NA,NA,3.03030303,8.16458572261741
Marshall Islands,MH,MHL,2013,East Asia & Pacific,Upper middle income,171.135,7.11046,3.247,66.59066581726076,92.57292556762692,3.47146689891815,3677.90690791421,74.946,NA,NA,14.11596748,NA,NA,3.03030303,8.210099094325791
Marshall Islands,MH,MHL,2014,East Asia & Pacific,Upper middle income,171.135,7.11046,3.18,66.09599781036377,93.03938865661618,3.85220032930374,3735.23977829545,75.384,NA,NA,14.38499178,NA,NA,3.03030303,8.2255672931758
Marshall Islands,MH,MHL,2015,East Asia & Pacific,Upper middle income,171.135,7.11046,3.131,65.6013298034668,93.50585174560544,4.23293375968933,3764.34426229508,75.811,NA,NA,14.65401609,NA,NA,9.090909091,8.233328958344115
Marshall Islands,MH,MHL,2016,East Asia & Pacific,Upper middle income,171.135,7.11046,3.091,65.10666179656982,93.97231483459471,4.613667190074921,4229.80988911945,76.228,NA,NA,14.92304039,NA,NA,9.090909091,8.349912327559757
Marshall Islands,MH,MHL,2017,East Asia & Pacific,Upper middle income,171.135,7.11046,3.064,64.61199378967285,94.43877792358397,4.99440062046051,4592.83457628576,76.634,NA,NA,15.31402334,NA,NA,9.090909091,8.432252667192481
Marshall Islands,MH,MHL,2018,East Asia & Pacific,Upper middle income,171.135,7.11046,3.038,64.11732578277588,94.90524101257324,5.3751340508461,4858.12079054875,77.031,NA,NA,15.70500628,NA,NA,9.090909091,8.488406973507587
Marshall Islands,MH,MHL,2019,East Asia & Pacific,Upper middle income,171.135,7.11046,3.012,63.6226577758789,95.3717041015625,5.75586748123169,5292.33985502306,77.417,NA,NA,16.09598923,NA,NA,6.060606061,8.574015743698697
Marshall Islands,MH,MHL,2020,East Asia & Pacific,Upper middle income,171.135,7.11046,2.989,55.29377365112305,81.46334838867185,4.8396512269973755,5661.96787336674,77.794,NA,NA,16.4027729,NA,NA,6.060606061,8.641526791577107
Marshall Islands,MH,MHL,2021,East Asia & Pacific,Upper middle income,171.135,7.11046,2.964,46.9648895263672,67.5549926757812,3.92343497276306,6258.61193705127,78.162,NA,NA,16.70955658,NA,NA,6.060606061,8.741713704211914
Marshall Islands,MH,MHL,2022,East Asia & Pacific,Upper middle income,171.135,7.11046,2.936,46.9648895263672,67.5549926757812,3.92343497276306,6322.82855503156,78.52,NA,NA,17.01634026,NA,NA,6.060606061,8.751921943193391
Marshall Islands,MH,MHL,2023,East Asia & Pacific,Upper middle income,171.135,7.11046,2.919,46.9648895263672,67.5549926757812,3.92343497276306,6678.34239060448,78.868,NA,NA,17.01634026,NA,NA,12.12121212,8.806625090618507
North Macedonia,MK,MKD,2000,Europe & Central Asia,Upper middle income,21.4361,42.0024,1.863,48.8029899597168,40.1599998474121,10.8119630813599,1861.89899780644,58.548,40.873,40.37709211,11.92282963,0.329,12.3179491,6.666666667,7.529352212437959
North Macedonia,MK,MKD,2001,Europe & Central Asia,Upper middle income,21.4361,42.0024,1.729,48.8029899597168,40.1599998474121,10.8119630813599,1823.02267682636,58.339,41.163,40.37709211,12.09521008,0.308,11.55278188,6.666666667,7.508251213891675
North Macedonia,MK,MKD,2002,Europe & Central Asia,Upper middle income,21.4361,42.0024,1.786,48.8029899597168,40.1599998474121,10.8119630813599,1989.13537265159,58.13,41.436,40.37709211,12.17504978,0.236,10.58577503,17.5,7.5954553371973725
North Macedonia,MK,MKD,2003,Europe & Central Asia,Upper middle income,21.4361,42.0024,1.745,48.8029899597168,41.30517721176147,10.8119630813599,2445.36286400013,57.921,42.44,40.37709211,12.14754009,0.229,10.47226322,18.33333333,7.8019488015312035
North Macedonia,MK,MKD,2004,Europe & Central Asia,Upper middle income,21.4361,42.0024,1.524,48.8029899597168,42.450354576110826,10.8119630813599,2818.5814561242,57.711,42.49,40.37709211,12.16681957,0.213,9.077600578,19.16666667,7.943989007627062
North Macedonia,MK,MKD,2005,Europe & Central Asia,Upper middle income,21.4361,42.0024,1.5,48.8029899597168,43.59553194046019,10.8119630813599,3120.98401394233,57.532,42.567,40.37709211,12.36011982,0.21,8.878761011,19.16666667,8.045903620162926
North Macedonia,MK,MKD,2006,Europe & Central Asia,Upper middle income,21.4361,42.0024,1.46,48.8029899597168,44.740709304809556,10.8119630813599,3440.4411057968,57.383,41.556,40.37709211,12.44012499,0.186,8.086262112,28.33333333,8.143354970576183
North Macedonia,MK,MKD,2007,Europe & Central Asia,Upper middle income,21.4361,42.0024,1.46,48.8029899597168,45.885886669158914,10.8119630813599,4204.11328760452,57.264,42.73,40.37709211,12.52013016,0.183,7.780460086,29.16666667,8.343818679208576
North Macedonia,MK,MKD,2008,Europe & Central Asia,Upper middle income,21.4361,42.0024,1.47,48.8029899597168,47.03106403350828,10.8119630813599,5026.4202989873,57.175,42.32,40.37709211,13.38405991,0.178,6.910201351,31.66666667,8.522463339554898
North Macedonia,MK,MKD,2009,Europe & Central Asia,Upper middle income,21.4361,42.0024,1.5,48.8029899597168,48.17624139785764,10.8119630813599,4799.78722768888,57.117,42.205,40.37709211,13.42599964,0.178,7.163923777,32.5,8.47632686834867
North Macedonia,MK,MKD,2010,Europe & Central Asia,Upper middle income,21.4361,42.0024,1.6,48.8029899597168,49.321418762207,10.8119630813599,4833.36586759968,57.089,40.714,40.37709211,13.4723196,0.18,6.322340327,32.5,8.483298370945421
North Macedonia,MK,MKD,2011,Europe & Central Asia,Upper middle income,21.4361,42.0024,1.46,50.4848327636719,51.1482162475586,13.1147832870483,5416.86672931659,57.092,42.815,40.37709211,13.57988501,0.173,5.379643249,30.89430894,8.59727283305077
North Macedonia,MK,MKD,2012,Europe & Central Asia,Upper middle income,21.4361,42.0024,1.5,51.6957817077637,52.3162422180176,13.84055519104,5049.8265386157,57.125,42.408,42.81341093014697,13.68745041,0.173,4.823836959,32.5203252,8.527109172890501
North Macedonia,MK,MKD,2013,Europe & Central Asia,Upper middle income,21.4361,42.0024,1.5,53.5326614379883,53.9991302490234,13.6466760635376,5626.26115664893,57.189,43.551,45.24972975029395,13.67066956,0.162,4.101703758,34.14634146,8.635200407568773
North Macedonia,MK,MKD,2014,Europe & Central Asia,Upper middle income,21.4361,42.0024,1.5,54.6277961730957,54.9514846801758,15.0206804275513,5925.38592218015,57.284,42.995,47.686048570440924,13.62796021,0.166,4.580226563,33.33333333,8.687001098427343
North Macedonia,MK,MKD,2015,Europe & Central Asia,Upper middle income,21.4361,42.0024,1.49,55.5213470458984,55.7447662353516,16.1714878082275,5262.68671928674,57.408,42.307,50.1223673905879,13.97867966,0.162,4.516688091,33.33333333,8.568396958460816
North Macedonia,MK,MKD,2016,Europe & Central Asia,Upper middle income,21.4361,42.0024,1.5,56.6576652526855,57.1132507324219,17.5837211608887,5598.48622617967,57.563,41.114,52.55868621073488,14.01678991,0.162,3.438538078,33.33333333,8.630251523427452
North Macedonia,MK,MKD,2017,Europe & Central Asia,Upper middle income,21.4361,42.0024,1.43,57.832275390625,58.2317123413086,17.8858242034912,5955.2973863451,57.748,41.241,54.99500503088185,14.05490017,0.151,3.291534204,37.5,8.69203641947534
North Macedonia,MK,MKD,2018,Europe & Central Asia,Upper middle income,21.4361,42.0024,1.42,49.7300300598145,62.9836692810059,21.3841991424561,6713.98925398989,57.963,41.277,57.43132385102882,13.91341972,0.146,2.879425184,38.33333333,8.811948577001
North Macedonia,MK,MKD,2019,Europe & Central Asia,Upper middle income,21.4361,42.0024,1.34,59.9848747253418,60.3361587524414,18.3780651092529,6718.85826635458,58.208,42.856,59.8676426711758,13.75492954,0.14,3.085996309,39.16666667,8.81267351824232
North Macedonia,MK,MKD,2020,Europe & Central Asia,Upper middle income,21.4361,42.0024,1.31,61.6800003051758,61.9000015258789,22.4799995422363,6659.59651070776,58.482,41.861,59.8676426711758,13.74495983,0.139,3.035965537,39.16666667,8.803814177721337
North Macedonia,MK,MKD,2021,Europe & Central Asia,Upper middle income,21.4361,42.0024,1.6,62.466178894043,62.6685829162598,20.1716632843018,7620.80296977508,58.786,40.932,59.8676426711758,13.9759798,0.133,3.035965537,41.66666667,8.93863701973987
North Macedonia,MK,MKD,2022,Europe & Central Asia,Upper middle income,21.4361,42.0024,1.6,63.7816619873047,64.0738372802734,20.6706123352051,7606.2375253797,59.118,42.206,59.8676426711758,15.28596973,0.127,3.035965537,41.66666667,8.936723916685809
North Macedonia,MK,MKD,2023,Europe & Central Asia,Upper middle income,21.4361,42.0024,1.5,68.0524444580078,68.3109130859375,21.3288707733154,8624.29360948531,59.479,41.898,59.8676426711758,15.28596973,0.112,3.035965537,42.5,9.062338338196014
Mali,ML,MLI,2000,Sub-Saharan Africa,Low income,-7.50034,13.5667,6.886,6.32999992370605,11.3199996948242,1.0830500125885,256.199554978241,28.356,60.386,8.1,3.529350042,0.67,742.337081,12.24489796,5.545956652451918
Mali,ML,MLI,2001,Sub-Saharan Africa,Low income,-7.50034,13.5667,6.852,6.32999992370605,11.3199996948242,1.0830500125885,291.159497911347,29.075,60.398,8.1,3.823612541,0.67,683.8367449,12.24489796,5.673871219806157
Mali,ML,MLI,2002,Sub-Saharan Africa,Low income,-7.50034,13.5667,6.819,6.32999992370605,11.3199996948242,1.0830500125885,318.042432039222,29.806,60.408,8.12,4.11787504,0.67,621.1664539,10.20408163,5.762184807964244
Mali,ML,MLI,2003,Sub-Saharan Africa,Low income,-7.50034,13.5667,6.783,6.32999992370605,11.3199996948242,1.0830500125885,371.627016389759,30.547,60.411,8.139999999999999,4.412137538,0.67,586.3406956,10.20408163,5.917890707175749
Mali,ML,MLI,2004,Sub-Saharan Africa,Low income,-7.50034,13.5667,6.741,6.32999992370605,11.3199996948242,1.0830500125885,416.278344366266,31.3,60.408,8.16,4.706400037,0.67,562.6711222,10.20408163,6.031354133549935
Mali,ML,MLI,2005,Sub-Saharan Africa,Low income,-7.50034,13.5667,6.708,6.32999992370605,11.3199996948242,1.0830500125885,461.457920288884,32.06,60.395,8.18,5.000662535,0.658,560.324132,10.20408163,6.134390869479954
Mali,ML,MLI,2006,Sub-Saharan Africa,Low income,-7.50034,13.5667,6.677,6.32999992370605,11.3199996948242,1.0830500125885,493.628706470251,32.832,60.376,8.2,5.294925034,0.627,548.8380682,10.20408163,6.201783628254746
Mali,ML,MLI,2007,Sub-Saharan Africa,Low income,-7.50034,13.5667,6.647,6.1719999313354466,10.601999759674058,1.0830500125885,564.157958339126,33.612,60.356,8.599734082249999,5.589187533,0.629,570.5315007,10.20408163,6.335334280263518
Mali,ML,MLI,2008,Sub-Saharan Africa,Low income,-7.50034,13.5667,6.624,6.013999938964842,9.883999824523915,1.0830500125885,658.493183322369,34.403,60.333,8.9994681645,5.883450031,0.642,585.7366959,10.20408163,6.489954169303436
Mali,ML,MLI,2009,Sub-Saharan Africa,Low income,-7.50034,13.5667,6.592,5.855999946594238,9.165999889373774,1.0830500125885,662.883388148082,35.2,60.306,9.39920224675,6.135890007,0.652,553.4175114,10.20408163,6.496599089570076
Mali,ML,MLI,2010,Sub-Saharan Africa,Low income,-7.50034,13.5667,6.579,5.697999954223634,8.447999954223631,1.0830500125885,670.369098976461,35.999,60.274,9.798936329,6.3610601429999996,0.666,546.7548428,10.20408163,6.507828454693339
Mali,ML,MLI,2011,Sub-Saharan Africa,Low income,-7.50034,13.5667,6.545,5.53999996185303,7.73000001907349,1.0830500125885,789.06272549554,36.799,60.239,9.965957552666667,6.579070091,0.666,546.8756157,10.20408163,6.670845817680265
Mali,ML,MLI,2012,Sub-Saharan Africa,Low income,-7.50034,13.5667,6.523,3.42198485136032,6.532796382904056,1.0830500125885,733.738935290444,37.599,60.19,10.132978776333333,6.687930107,0.663,555.3264419,10.20408163,6.598153291356299
Mali,ML,MLI,2013,Sub-Saharan Africa,Low income,-7.50034,13.5667,6.491,1.30396974086761,5.335592746734624,1.0830500125885,758.475532598732,38.398,60.151,10.3,6.796790123,0.659,544.2692642,10.20408163,6.631310540652916
Mali,ML,MLI,2014,Sub-Saharan Africa,Low income,-7.50034,13.5667,6.441,3.03892755508423,4.13838911056519,1.0830500125885,797.154510755732,39.196,60.138,12.935837445,6.410180092,0.67,518.6507321,9.523809524,6.681048525440804
Mali,ML,MLI,2015,Sub-Saharan Africa,Low income,-7.50034,13.5667,6.385,6.34999990463257,8.26000022888184,1.0830500125885,704.821646439506,39.991,61.216,15.57167489,6.372010231,0.646,493.7522491,8.843537415,6.557944787032725
Mali,ML,MLI,2016,Sub-Saharan Africa,Low income,-7.50034,13.5667,6.319,3.24000000953674,4.73999977111816,0.623115003108978,730.85493818079,40.783,59.554,16.114449926666666,6.320930004,0.671,469.6075313,8.843537415,6.59421499707623
Mali,ML,MLI,2017,Sub-Saharan Africa,Low income,-7.50034,13.5667,6.251,3.2331600189209,9.08766078948975,0.669047296047211,775.536492065709,41.572,57.878,16.657224963333334,6.465819836,0.664,452.747706,8.843537415,6.6535550376870605
Mali,ML,MLI,2018,Sub-Saharan Africa,Low income,-7.50034,13.5667,6.118,3.97000002861023,6.05000019073486,1.33480000495911,835.086710561793,42.356,57.896,17.2,6.424887497,0.666,439.5397656,8.843537415,6.727535564443522
Mali,ML,MLI,2019,Sub-Saharan Africa,Low income,-7.50034,13.5667,5.892,4.24314022064209,7.70512008666992,1.51215994358063,820.197390833912,43.136,57.925,17.2,6.384214284,0.671,428.2631457,9.523809524,6.709545031818922
Mali,ML,MLI,2020,Sub-Saharan Africa,Low income,-7.50034,13.5667,5.85,3.20000004768372,8,0.800000011920929,804.343956745857,43.909,50.63,17.2,6.343798555,0.605,440.2247966,27.89115646,6.690026984593518
Mali,ML,MLI,2021,Sub-Saharan Africa,Low income,-7.50034,13.5667,5.779,4.99389970302582,10.0376377105713,1.4654591381549844,862.467400106111,44.677,57.538,17.2,6.303638681,0.611,440.2247966,27.27272727,6.759797351212769
Mali,ML,MLI,2022,Sub-Saharan Africa,Low income,-7.50034,13.5667,5.692,6.78779935836792,12.0752754211426,2.13091826438904,813.965034073188,45.437,58.067,17.2,6.303638681,0.613,440.2247966,28.57142857,6.701917409395874
Mali,ML,MLI,2023,Sub-Saharan Africa,Low income,-7.50034,13.5667,5.614,6.78779935836792,12.0752754211426,2.13091826438904,869.270234286992,46.189,58.03,17.2,6.303638681,0.612,440.2247966,28.57142857,6.767654048485314
Malta,MT,MLT,2000,Middle East & North Africa,High income,14.5189,35.9042,1.68,17.1200008392334,33.5200004577637,12.4700002670288,10348.4865480967,92.368,29.713,NA,14.11977959,0.283,10.48432525,9.230769231,9.244595560764237
Malta,MT,MLT,2001,Middle East & North Africa,High income,14.5189,35.9042,1.48,17.056000518798818,38.57200012207034,12.4700002670288,10357.7040358668,92.641,29.316,NA,14.0481596,0.278,9.249343668,9.230769231,9.245485873092965
Malta,MT,MLT,2002,Middle East & North Africa,High income,14.5189,35.9042,1.45,16.992000198364238,43.623999786376984,12.4700002670288,11251.2060862043,92.905,30.512,NA,14.13012981,0.232,9.6294765430000009,9.230769231,9.32823060954884
Malta,MT,MLT,2003,Middle East & North Africa,High income,14.5189,35.9042,1.48,16.92799987792966,48.67599945068362,12.4700002670288,13593.974199672,93.16,30.054,NA,14.56095982,0.28,9.005169605,7.692307692,9.517381899984523
Malta,MT,MLT,2004,Middle East & North Africa,High income,14.5189,35.9042,1.4,16.86399955749508,53.72799911499027,12.4700002670288,15212.1267402818,93.407,27.714,NA,14.88286972,0.297,8.408270791,9.230769231,9.6298482006123
Malta,MT,MLT,2005,Middle East & North Africa,High income,14.5189,35.9042,1.38,16.7999992370605,58.7799987792969,12.4700002670288,15831.3440511034,93.645,29.821,NA,14.9826498,0.287,7.636343918,9.230769231,9.669747054583718
Malta,MT,MLT,2006,Middle East & North Africa,High income,14.5189,35.9042,1.36,17.7299995422363,58.36499977111821,12.4700002670288,16653.607176998,93.784,30.115,NA,14.8075304,0.273,7.220849142,9.230769231,9.720382119211108
Malta,MT,MLT,2007,Middle East & North Africa,High income,14.5189,35.9042,1.35,18.6599998474121,57.9500007629395,12.4700002670288,19444.1875016088,93.857,32.023,NA,15.10437965,0.265,6.653972371,9.230769231,9.875303461279147
Malta,MT,MLT,2008,Middle East & North Africa,High income,14.5189,35.9042,1.43,19.793333053588867,59.76000086466473,12.4700002670288,22315.3198630182,93.929,33.069,NA,15.06809044,0.271,6.570277928,8.695652174,10.013028710952044
Malta,MT,MLT,2009,Middle East & North Africa,High income,14.5189,35.9042,1.42,20.926666259765632,61.57000096638997,12.4700002670288,21176.3112406361,94.001,33.509,NA,15.24553013,0.27,5.710265778,8.695652174,9.960638441600025
Malta,MT,MLT,2010,Middle East & North Africa,High income,14.5189,35.9042,1.36,22.0599994659424,63.3800010681152,12.4700002670288,21946.6069676515,94.072,34.245,NA,15.42296982,0.263,5.320154753,8.695652174,9.996367826493154
Malta,MT,MLT,2011,Middle East & North Africa,High income,14.5189,35.9042,1.45,23.4300003051758,64.6699981689453,12.4700002670288,23516.9691249323,94.141,35.512,NA,15.31221008,0.259,6.116446911,8.695652174,10.065477529973046
